,state_abbr,unemployment,year,Population,violent total,Murder,rape,Robbery,Aggravated assault,property total,Burglary,Larceny theft,vehicle theft,State
1503,PA,5.117,1997,12020000,442.1,5.9,27.4,156.3,252.6,2989.4,567.5,2054.0,367.8,Pennsylvania
1504,PA,4.617,1998,12001000,420.5,5.3,26.9,164.9,223.5,2852.4,531.4,1965.4,355.5,Pennsylvania
1505,PA,4.375,1999,11994016,420.5,4.9,27.3,155.7,232.5,2693.2,467.2,1898.9,327.1,Pennsylvania
1506,PA,4.133,2000,12281054,420.0,4.9,26.4,147.8,240.9,2575.3,440.4,1839.2,295.8,Pennsylvania
1507,PA,4.8,2001,12303104,409.9,5.3,28.2,142.2,234.2,2547.4,441.7,1815.4,290.3,Pennsylvania
1508,PA,5.625,2002,12328827,402.1,5.1,30.3,139.2,227.6,2440.4,451.1,1723.1,266.2,Pennsylvania
1509,PA,5.6579999999999995,2003,12370761,397.8,5.2,28.7,145.3,218.5,2430.2,435.9,1724.1,270.3,Pennsylvania
1510,PA,5.417000000000001,2004,12394471,411.5,5.2,28.5,149.1,228.6,2417.3,439.3,1728.2,249.9,Pennsylvania
1511,PA,4.975,2005,12405348,425.0,6.1,28.9,154.9,235.4,2422.0,452.5,1732.0,237.0,Pennsylvania
1512,PA,4.592,2006,12440621,442.3,6.0,29.0,169.6,237.8,2448.3,464.1,1745.4,238.8,Pennsylvania
1513,PA,4.3919999999999995,2007,12432792,416.7,5.8,27.7,156.4,226.8,2363.5,451.2,1699.1,213.2,Pennsylvania
1514,PA,5.317,2008,12448279,410.0,5.7,28.0,151.6,224.8,2412.3,471.4,1760.2,180.7,Pennsylvania
1515,PA,8.05,2009,12604767,382.3,5.3,28.8,138.9,209.4,2199.0,434.5,1623.1,141.4,Pennsylvania
1516,PA,8.482999999999999,2010,12717722,366.5,5.1,27.3,128.8,205.3,2173.1,434.1,1607.5,131.5,Pennsylvania
1517,PA,7.917000000000001,2011,12743948,362.4,5.0,26.2,126.8,204.4,2224.1,454.9,1636.9,132.4,Pennsylvania
1518,PA,7.825,2012,12764475,355.5,5.5,26.4,123.3,200.3,2166.7,446.9,1601.4,118.4,Pennsylvania
1519,PA,7.367000000000001,2013,12781296,335.1,4.8,21.3,115.3,185.3,2059.1,406.8,1544.5,107.7,Pennsylvania
1520,PA,5.85,2014,12787209,314.1,4.8,21.8,105.8,173.5,1931.7,357.5,1472.2,102.0,Pennsylvania
1521,RI,8.225,1976,927000,299.8,2.4,8.5,91.0,197.8,5350.4,1414.2,3050.6,885.5,Rhode Island
1522,RI,8.033,1977,935000,301.6,3.6,10.5,86.5,201.0,5125.0,1489.5,2844.1,791.4,Rhode Island
1523,RI,6.558,1978,935000,348.1,4.0,11.0,98.2,235.0,4914.1,1392.6,2714.3,807.2,Rhode Island
1524,RI,6.417000000000001,1979,929000,375.1,3.2,15.2,109.7,247.0,5394.4,1550.1,3051.3,793.0,Rhode Island
1525,RI,7.233,1980,945835,408.5,4.4,17.1,118.6,268.3,5524.1,1716.3,2964.3,843.6,Rhode Island
1526,RI,7.775,1981,952000,441.7,4.2,17.9,132.0,287.6,5410.1,1654.9,2891.3,863.9,Rhode Island
1527,RI,9.7,1982,958000,401.8,3.7,19.4,114.7,264.0,4962.3,1400.2,2826.4,735.7,Rhode Island
1528,RI,8.3,1983,955000,355.2,2.7,16.8,112.9,222.8,4650.3,1332.1,2666.3,651.8,Rhode Island
1529,RI,5.517,1984,962000,334.7,3.4,21.3,113.4,196.6,4439.3,1184.6,2562.8,691.9,Rhode Island
1530,RI,4.65,1985,968000,346.6,3.6,26.1,115.9,200.9,4376.9,1232.3,2491.6,652.9,Rhode Island
1531,RI,4.067,1986,975000,335.5,3.5,21.4,118.7,191.9,4567.0,1293.9,2568.3,704.7,Rhode Island
1532,RI,3.617,1987,986000,359.7,3.5,24.4,107.7,224.0,4925.8,1441.0,2701.3,783.5,Rhode Island
1533,RI,3.108,1988,995000,396.7,4.1,30.5,115.2,246.9,4807.7,1261.3,2718.5,827.9,Rhode Island
1534,RI,4.125,1989,998000,378.0,4.9,26.7,112.4,234.0,4846.9,1206.9,2715.8,924.1,Rhode Island
1535,RI,6.35,1990,1003464,431.9,4.8,24.7,122.0,280.4,4920.8,1271.1,2695.3,954.4,Rhode Island
1536,RI,8.567,1991,1004000,462.0,3.7,30.9,122.9,304.5,4577.4,1127.5,2655.8,794.1,Rhode Island
1537,RI,8.883,1992,1005000,394.5,3.6,30.9,94.5,265.5,4183.5,1047.7,2393.2,742.6,Rhode Island
1538,RI,7.742000000000001,1993,1000000,401.7,3.9,28.6,101.1,268.1,4097.3,1040.9,2410.1,646.3,Rhode Island
1539,RI,6.9,1994,997000,375.5,4.1,27.4,87.3,256.8,3743.5,912.8,2310.8,519.9,Rhode Island
1540,RI,6.325,1995,990000,368.0,3.3,27.0,92.3,245.4,3876.6,932.7,2503.0,440.8,Rhode Island
1541,RI,5.457999999999999,1996,990000,347.2,2.5,29.0,83.2,232.4,3646.4,821.7,2360.3,464.3,Rhode Island
1542,RI,5.1579999999999995,1997,987000,333.5,2.5,36.8,71.6,222.6,3320.9,717.6,2178.2,425.0,Rhode Island
1543,RI,4.617,1998,988000,312.1,2.4,35.5,66.7,207.5,3205.7,653.0,2165.1,387.6,Rhode Island
1544,RI,4.158,1999,990819,286.6,3.6,39.5,79.5,164.0,3296.0,640.0,2249.0,406.9,Rhode Island
1545,RI,4.092,2000,1048319,297.7,4.3,39.3,88.0,166.2,3178.7,631.5,2102.2,445.0,Rhode Island
1546,RI,4.575,2001,1059659,309.3,3.7,39.3,93.0,173.4,3373.0,644.0,2253.1,475.9,Rhode Island
1547,RI,4.975,2002,1068326,285.6,3.8,37.0,85.7,159.0,3308.2,600.5,2251.3,456.4,Rhode Island
1548,RI,5.325,2003,1076084,285.7,2.3,46.9,77.1,159.3,2995.2,513.3,2074.2,407.7,Rhode Island
1549,RI,5.1579999999999995,2004,1079916,247.5,2.4,29.6,67.7,147.8,2886.0,506.1,2002.3,377.6,Rhode Island
1550,RI,5.058,2005,1073579,252.0,3.2,30.1,72.3,146.9,2728.0,495.4,1823.0,410.0,Rhode Island
1551,RI,4.942,2006,1067610,230.4,2.5,27.1,69.3,131.5,2614.6,510.8,1765.8,338.0,Rhode Island
1552,RI,5.192,2007,1057832,229.1,1.8,24.4,71.8,131.1,2606.8,492.1,1812.7,302.0,Rhode Island
1553,RI,7.775,2008,1050788,252.8,3.0,26.8,83.7,139.2,2845.0,548.7,1991.5,304.8,Rhode Island
1554,RI,11.0,2009,1053209,254.3,3.0,28.1,74.5,148.6,2616.6,546.2,1842.3,228.1,Rhode Island
1555,RI,11.208,2010,1052528,257.4,2.8,28.3,74.3,152.0,2561.4,581.8,1751.2,228.3,Rhode Island
1556,RI,11.033,2011,1050646,246.1,1.9,30.4,70.8,143.1,2662.7,650.6,1786.0,226.1,Rhode Island
1557,RI,10.392000000000001,2012,1050304,253.0,3.4,27.8,68.1,153.7,2574.4,564.5,1759.3,250.6,Rhode Island
1558,RI,9.258,2013,1053354,257.3,2.9,31.6,64.8,146.9,2443.7,533.6,1697.5,212.6,Rhode Island
1559,RI,7.692,2014,1055173,219.2,2.4,24.0,50.1,132.5,2173.6,457.1,1542.8,173.7,Rhode Island
1560,SC,7.2,1976,2848000,599.2,11.6,31.9,105.7,450.0,4307.7,1553.6,2503.2,250.9,South Carolina
1561,SC,6.882999999999999,1977,2876000,636.2,11.9,33.0,105.9,485.3,4201.1,1613.6,2342.4,245.1,South Carolina
1562,SC,5.725,1978,2918000,637.6,11.5,35.4,101.3,489.4,4258.4,1498.6,2483.6,276.1,South Carolina
1563,SC,5.0169999999999995,1979,2932000,678.3,12.6,34.3,107.6,523.8,4387.8,1506.1,2585.5,296.2,South Carolina
1564,SC,6.742000000000001,1980,3064557,660.0,11.4,37.5,118.1,493.0,4779.2,1670.0,2803.2,306.0,South Carolina
1565,SC,8.125,1981,3166000,640.4,10.4,36.3,120.2,473.5,4678.7,1595.7,2807.5,275.4,South Carolina
1566,SC,11.092,1982,3203000,720.0,10.9,38.8,122.4,547.9,4641.2,1490.9,2872.6,277.7,South Carolina
1567,SC,9.857999999999999,1983,3264000,616.8,9.8,35.0,104.9,467.0,4154.1,1294.8,2619.5,239.8,South Carolina
1568,SC,6.9,1984,3300000,624.5,9.2,40.3,103.3,471.7,4038.5,1231.7,2568.3,238.5,South Carolina
1569,SC,6.9079999999999995,1985,3347000,631.0,9.1,41.4,93.9,486.7,4209.5,1253.5,2696.7,259.2,South Carolina
1570,SC,6.433,1986,3378000,674.6,8.6,41.3,99.5,525.2,4462.8,1340.3,2845.8,276.6,South Carolina
1571,SC,5.5329999999999995,1987,3425000,664.9,9.3,43.7,101.1,510.8,4497.0,1358.0,2858.2,280.8,South Carolina
1572,SC,4.658,1988,3493000,741.2,9.3,42.7,124.7,564.4,4671.2,1416.2,2950.3,304.7,South Carolina
1573,SC,4.617,1989,3512000,813.7,9.1,46.5,130.2,627.8,4805.6,1392.8,3070.8,342.1,South Carolina
1574,SC,4.792,1990,3486703,976.6,11.2,53.7,152.4,759.3,5068.7,1380.4,3302.4,385.8,South Carolina
1575,SC,6.132999999999999,1991,3560000,972.5,11.3,58.9,171.1,731.2,5206.7,1454.9,3364.7,387.1,South Carolina
1576,SC,6.733,1992,3603000,944.5,10.4,57.5,170.6,706.0,4948.6,1378.5,3224.7,345.4,South Carolina
1577,SC,7.267,1993,3643000,1023.4,10.3,52.3,187.3,773.4,4880.0,1309.2,3226.8,344.0,South Carolina
1578,SC,6.242000000000001,1994,3664000,1030.5,9.6,54.3,186.1,780.4,4970.4,1274.0,3336.6,359.8,South Carolina
1579,SC,5.207999999999999,1995,3673000,981.9,7.9,47.3,175.9,750.8,5081.8,1254.6,3441.8,385.4,South Carolina
1580,SC,5.7829999999999995,1996,3699000,996.9,9.0,49.2,172.0,766.7,5217.2,1283.8,3505.0,428.5,South Carolina
1581,SC,4.575,1997,3760000,990.3,8.4,48.9,176.2,756.9,5143.7,1232.0,3492.7,419.0,South Carolina
1582,SC,3.758,1998,3836000,903.2,8.0,45.7,154.9,694.6,4873.8,1162.7,3295.4,415.7,South Carolina
1583,SC,4.258,1999,3885736,847.2,6.6,40.8,148.2,651.5,4477.6,1019.9,3086.0,371.7,South Carolina
1584,SC,3.758,2000,4012012,828.1,7.3,41.4,155.0,624.5,4518.7,969.3,3125.2,388.5,South Carolina
1585,SC,5.2170000000000005,2001,4062125,815.2,8.1,43.5,147.4,616.1,4580.2,1049.0,3120.1,411.1,South Carolina
1586,SC,5.808,2002,4103770,822.7,7.3,47.7,140.7,627.0,4479.0,1066.0,3002.0,411.0,South Carolina
1587,SC,6.9079999999999995,2003,4148744,806.4,7.3,47.1,139.8,612.2,4521.7,1060.4,3080.7,380.6,South Carolina
1588,SC,6.825,2004,4197892,789.9,6.8,42.2,130.3,610.6,4536.9,1041.9,3120.4,374.6,South Carolina
1589,SC,6.725,2005,4246933,767.0,7.4,43.8,133.2,582.9,4370.0,1006.4,2978.0,386.0,South Carolina
1590,SC,6.433,2006,4321249,771.1,8.4,42.4,136.6,583.7,4274.5,994.0,2894.4,386.1,South Carolina
1591,SC,5.667000000000001,2007,4407709,785.7,8.3,40.2,144.2,593.0,4294.8,1030.0,2876.8,388.0,South Carolina
1592,SC,6.792000000000001,2008,4479800,731.0,6.9,37.6,147.2,539.3,4240.1,1026.0,2819.7,394.4,South Carolina
1593,SC,11.258,2009,4561242,675.2,6.7,36.5,126.1,506.0,3909.2,996.3,2614.4,298.5,South Carolina
1594,SC,11.158,2010,4637106,602.2,5.7,33.4,108.2,454.8,3905.4,997.6,2621.1,286.7,South Carolina
1595,SC,10.558,2011,4673348,596.9,6.8,35.9,99.1,455.0,3921.0,1013.2,2616.0,291.8,South Carolina
1596,SC,9.217,2012,4723417,560.5,7.0,36.2,95.5,421.7,3833.0,957.4,2590.1,285.5,South Carolina
1597,SC,7.632999999999999,2013,4771929,508.5,6.4,36.4,83.1,372.2,3630.8,857.7,2509.0,264.1,South Carolina
1598,SC,6.45,2014,4832482,497.7,6.4,30.6,82.7,365.8,3460.3,759.9,2433.4,267.0,South Carolina
1599,SD,3.258,1976,686000,186.2,1.7,15.3,23.2,145.9,2454.2,620.4,1684.3,149.6,South Dakota
1600,SD,3.3,1977,689000,189.1,2.0,13.5,17.9,155.7,2422.4,570.5,1704.4,147.5,South Dakota
1601,SD,3.083,1978,690000,163.5,1.9,10.9,15.9,134.8,2525.8,599.7,1766.1,160.0,South Dakota
1602,SD,3.375,1979,689000,159.1,2.0,16.4,20.3,120.3,2800.7,626.4,2000.3,174.0,South Dakota
1603,SD,4.792,1980,688217,126.8,0.7,12.5,20.1,93.6,3116.3,692.5,2255.2,168.6,South Dakota
1604,SD,4.967,1981,685000,104.8,1.8,11.5,17.8,73.7,2908.3,634.7,2129.5,144.1,South Dakota
1605,SD,5.475,1982,691000,99.0,2.7,11.4,17.1,67.7,2545.9,562.2,1865.3,118.4,South Dakota
1606,SD,5.233,1983,700000,120.0,2.1,17.0,15.9,85.0,2427.6,545.7,1779.0,102.9,South Dakota
1607,SD,4.383,1984,706000,147.5,1.8,26.9,14.9,103.8,2465.0,499.9,1855.8,109.3,South Dakota
1608,SD,4.85,1985,708000,136.6,1.8,23.7,17.1,93.9,2504.2,546.2,1856.2,101.8,South Dakota
1609,SD,4.6,1986,708000,124.7,4.0,17.7,16.2,86.9,2591.2,553.5,1939.0,98.7,South Dakota
1610,SD,4.225,1987,709000,119.7,1.8,20.6,12.3,85.0,2558.3,534.1,1928.5,95.6,South Dakota
1611,SD,4.117,1988,715000,113.7,3.1,26.9,12.2,71.6,2467.3,517.9,1853.8,95.5,South Dakota
1612,SD,4.008,1989,715000,135.5,1.3,32.0,11.7,90.5,2549.7,474.7,1966.0,109.0,South Dakota
1613,SD,3.775,1990,696004,162.8,2.0,34.3,12.4,114.1,2746.5,527.4,2108.9,110.2,South Dakota
1614,SD,3.5,1991,703000,182.2,1.7,39.7,18.8,122.0,2897.0,589.8,2192.3,114.9,South Dakota
1615,SD,3.3080000000000003,1992,711000,194.5,0.6,51.8,16.9,125.3,2804.4,541.4,2161.9,101.1,South Dakota
1616,SD,3.375,1993,715000,208.4,3.4,44.5,15.0,145.6,2749.8,549.2,2086.0,114.5,South Dakota
1617,SD,3.25,1994,721000,227.6,1.4,42.0,18.7,165.5,2874.6,546.2,2207.5,120.9,South Dakota
1618,SD,3.0580000000000003,1995,729000,207.5,1.8,41.0,25.9,138.8,2853.1,540.7,2191.5,120.9,South Dakota
1619,SD,3.15,1996,732000,177.2,1.2,41.0,18.9,116.1,2792.8,557.0,2121.9,113.9,South Dakota
1620,SD,2.9419999999999997,1997,738000,197.4,1.4,48.4,23.3,124.4,3047.6,553.9,2377.4,116.3,South Dakota
1621,SD,2.792,1998,738000,154.3,1.4,35.0,20.2,97.8,2469.8,468.6,1897.8,103.4,South Dakota
1622,SD,2.725,1999,733133,167.4,2.5,45.8,14.0,105.0,2476.9,444.0,1915.5,117.4,South Dakota
1623,SD,2.458,2000,754844,166.8,0.9,40.4,17.4,108.1,2153.0,383.7,1663.7,105.7,South Dakota
1624,SD,3.092,2001,758324,154.4,0.9,46.3,13.6,93.6,2172.3,407.1,1657.7,107.5,South Dakota
1625,SD,3.1830000000000003,2002,760437,177.5,1.4,47.5,15.4,113.2,2103.0,399.0,1596.3,107.7,South Dakota
1626,SD,3.533,2003,764905,173.7,1.3,46.5,13.6,112.3,2003.4,376.3,1512.9,114.3,South Dakota
1627,SD,3.725,2004,770621,171.2,2.2,43.6,14.5,110.8,1931.6,408.5,1413.1,109.9,South Dakota
1628,SD,3.8169999999999997,2005,774883,179.0,2.3,48.7,18.7,109.3,1767.0,323.3,1336.0,108.0,South Dakota
1629,SD,3.108,2006,781919,264.9,3.8,59.5,20.2,181.3,1766.4,386.7,1273.0,106.7,South Dakota
1630,SD,2.842,2007,796214,241.9,3.9,54.4,14.8,168.8,1736.8,332.4,1305.9,98.5,South Dakota
1631,SD,3.05,2008,804194,276.9,4.6,69.9,16.7,185.8,1724.3,333.6,1276.6,114.2,South Dakota
1632,SD,4.925,2009,812383,218.7,3.7,61.7,14.4,139.0,1769.9,322.6,1340.6,106.6,South Dakota
1633,SD,4.9830000000000005,2010,816598,268.9,2.8,47.1,18.9,200.1,1859.9,390.9,1371.1,98.0,South Dakota
1634,SD,4.742,2011,823593,255.6,2.4,61.1,20.3,171.8,1857.6,355.4,1387.0,115.2,South Dakota
1635,SD,4.275,2012,834047,323.8,2.8,71.9,18.8,230.3,2077.3,393.3,1555.4,128.6,South Dakota
1636,SD,3.792,2013,845510,323.2,2.1,53.7,18.5,242.7,1924.8,400.1,1413.9,110.7,South Dakota
1637,SD,3.4330000000000003,2014,853175,326.5,2.3,48.4,23.4,245.7,1863.9,330.3,1415.5,118.0,South Dakota
1638,TN,6.1,1976,4214000,393.3,11.0,25.4,147.5,209.4,3865.1,1320.5,2218.6,325.9,Tennessee
1639,TN,6.25,1977,4299000,389.5,10.1,29.7,145.8,203.9,3582.8,1492.3,1776.5,314.0,Tennessee
1640,TN,5.808,1978,4357000,382.6,9.4,30.6,152.4,190.2,3307.8,1213.6,1766.1,328.1,Tennessee
1641,TN,5.832999999999999,1979,4380000,414.0,9.8,34.5,166.1,203.6,3599.3,1294.7,1937.2,367.4,Tennessee
1642,TN,7.425,1980,4545590,458.1,10.8,37.4,180.6,229.4,4039.8,1501.5,2175.2,363.1,Tennessee
1643,TN,8.958,1981,4610000,412.6,9.7,37.6,171.7,193.5,3898.9,1384.2,2180.6,334.1,Tennessee
1644,TN,11.725,1982,4651000,421.1,9.7,35.5,175.7,200.2,3992.5,1288.6,2371.9,332.0,Tennessee
1645,TN,11.55,1983,4685000,402.0,8.8,35.9,172.8,184.6,3609.6,1205.9,2087.2,316.5,Tennessee
1646,TN,8.567,1984,4717000,445.4,8.4,40.0,166.8,230.3,3444.2,1123.6,1954.1,366.4,Tennessee
1647,TN,7.95,1985,4762000,474.4,9.0,42.6,180.9,242.0,3692.3,1166.8,2040.3,485.2,Tennessee
1648,TN,7.9079999999999995,1986,4803000,539.6,10.4,47.0,207.7,274.5,3994.6,1325.2,2125.8,543.6,Tennessee
1649,TN,6.617000000000001,1987,4855000,533.5,9.1,43.9,193.8,286.6,4132.2,1351.8,2213.4,566.9,Tennessee
1650,TN,5.817,1988,4919000,532.7,9.4,44.7,173.6,305.1,3936.7,1237.9,2156.0,542.8,Tennessee
1651,TN,5.067,1989,4940000,548.9,8.4,46.0,160.4,334.1,3964.7,1206.9,2224.9,532.9,Tennessee
1652,TN,5.3420000000000005,1990,4877185,670.4,10.5,49.5,191.2,419.2,4380.6,1264.0,2545.1,571.5,Tennessee
1653,TN,6.742000000000001,1991,4953000,725.9,11.0,46.4,212.9,455.6,4640.7,1365.0,2662.1,613.6,Tennessee
1654,TN,6.5,1992,5024000,746.2,10.4,47.3,218.2,470.3,4389.6,1267.2,2546.5,575.9,Tennessee
1655,TN,5.808,1993,5099000,765.8,10.2,49.9,220.1,485.5,4473.8,1182.6,2700.2,591.0,Tennessee
1656,TN,4.867,1994,5175000,747.9,9.3,49.2,207.4,482.0,4371.9,1141.6,2670.0,560.3,Tennessee
1657,TN,5.15,1995,5256000,771.5,10.6,47.1,223.2,490.5,4591.2,1143.2,2799.5,648.5,Tennessee
1658,TN,5.167000000000001,1996,5320000,774.0,9.5,46.5,223.7,494.3,4675.4,1163.5,2864.8,647.1,Tennessee
1659,TN,5.275,1997,5368000,789.7,9.5,56.9,214.0,509.2,4722.1,1171.7,2921.8,628.6,Tennessee
1660,TN,4.3,1998,5431000,715.0,8.5,45.8,178.0,482.8,4319.4,1075.9,2726.1,517.4,Tennessee
1661,TN,3.967,1999,5483535,695.0,7.1,44.0,156.8,487.0,3999.3,936.7,2602.1,460.6,Tennessee
1662,TN,3.867,2000,5689283,707.2,7.2,38.4,166.4,495.2,4183.0,990.4,2708.8,483.9,Tennessee
1663,TN,4.55,2001,5749398,744.0,7.4,38.2,177.7,520.7,4400.3,1038.5,2870.1,491.7,Tennessee
1664,TN,5.183,2002,5789796,717.8,7.3,39.6,162.6,508.5,4307.6,1057.9,2791.3,458.4,Tennessee
1665,TN,5.632999999999999,2003,5845208,691.3,6.8,36.4,161.0,487.1,4389.3,1083.3,2853.1,452.9,Tennessee
1666,TN,5.332999999999999,2004,5893298,697.6,6.1,38.7,150.4,502.5,4326.8,1024.7,2881.7,420.4,Tennessee
1667,TN,5.55,2005,5955745,757.0,7.2,36.8,168.1,545.2,4300.0,1032.8,2844.0,424.0,Tennessee
1668,TN,5.2,2006,6038803,762.5,6.9,36.3,184.5,534.7,4137.6,1043.7,2718.8,375.1,Tennessee
1669,TN,4.675,2007,6156719,755.0,6.6,35.7,179.2,533.4,4098.6,1004.1,2741.8,352.8,Tennessee
1670,TN,6.575,2008,6214888,722.7,6.6,33.4,173.8,508.8,4040.1,1047.4,2683.8,309.0,Tennessee
1671,TN,10.482999999999999,2009,6296254,666.0,7.4,32.1,153.3,473.2,3766.6,1013.8,2514.3,238.5,Tennessee
1672,TN,9.675,2010,6357436,612.0,5.6,34.2,131.5,440.7,3662.7,1011.3,2418.1,233.3,Tennessee
1673,TN,8.992,2011,6399787,607.8,5.9,32.7,126.3,442.8,3607.9,981.8,2405.2,221.0,Tennessee
1674,TN,7.8420000000000005,2012,6454914,638.5,6.2,31.7,126.3,474.3,3376.1,871.1,2304.2,200.8,Tennessee
1675,TN,7.7829999999999995,2013,6497269,585.8,5.2,29.3,112.9,429.3,3196.5,790.1,2223.1,183.2,Tennessee
1676,TN,6.582999999999999,2014,6549352,608.4,5.7,28.4,110.9,453.2,3060.6,712.2,2156.0,192.4,Tennessee
1677,TX,5.757999999999999,1976,12487000,355.7,12.2,29.4,139.0,175.3,5108.7,1547.8,3209.5,351.3,Texas
1678,TX,5.332999999999999,1977,12830000,407.7,13.3,33.8,152.4,208.2,4989.4,1603.1,2988.7,397.6,Texas
1679,TX,4.825,1978,13014000,435.3,14.2,37.9,164.4,218.8,5121.5,1611.9,3065.3,444.3,Texas
1680,TX,4.308,1979,13385000,507.9,16.7,45.1,191.8,254.3,5417.3,1791.2,3081.9,544.2,Texas
1681,TX,5.142,1980,14169829,550.3,16.9,47.3,208.5,277.6,5592.7,1853.2,3181.4,558.1,Texas
1682,TX,5.292000000000001,1981,14755000,532.4,16.6,46.2,193.3,276.3,5517.9,1870.4,3082.9,564.6,Texas
1683,TX,6.875,1982,15280000,577.1,16.1,44.6,220.0,296.3,5725.1,1871.5,3283.6,570.1,Texas
1684,TX,7.917000000000001,1983,15724000,512.2,14.2,40.3,189.3,268.4,5395.0,1667.5,3202.6,524.9,Texas
1685,TX,6.125,1984,15989000,505.0,13.1,45.9,178.5,267.4,5525.0,1664.1,3311.8,549.1,Texas
1686,TX,7.0329999999999995,1985,16370000,550.0,13.0,51.1,193.5,292.3,6018.7,1770.5,3640.3,608.0,Texas
1687,TX,8.75,1986,16682000,658.9,13.5,51.6,239.9,353.9,6749.2,2048.6,3986.5,714.1,Texas
1688,TX,8.442,1987,16789000,631.1,11.7,48.1,226.7,344.8,7091.3,2118.0,4238.5,734.8,Texas
1689,TX,7.358,1988,16780000,652.6,12.1,48.4,234.2,357.9,7365.1,2157.2,4407.9,800.1,Texas
1690,TX,6.6579999999999995,1989,16991000,658.5,11.9,46.8,223.1,376.6,7268.4,2014.9,4365.0,888.5,Texas
1691,TX,6.332999999999999,1990,16986510,761.4,14.1,51.5,260.8,435.1,7065.3,1851.5,4304.7,909.0,Texas
1692,TX,6.9079999999999995,1991,17349000,840.1,15.3,53.4,286.5,484.9,6979.0,1802.4,4232.3,944.3,Texas
1693,TX,7.632999999999999,1992,17656000,806.3,12.7,53.4,252.5,487.7,6251.6,1523.2,3906.8,821.7,Texas
1694,TX,7.1579999999999995,1993,18031000,762.1,11.9,55.0,224.4,470.8,5677.0,1297.3,3687.3,692.3,Texas
1695,TX,6.492000000000001,1994,18378000,706.5,11.0,49.5,204.8,441.1,5165.9,1168.2,3395.1,602.6,Texas
1696,TX,6.067,1995,18724000,663.9,9.0,45.7,179.8,429.3,5020.5,1082.3,3377.8,560.4,Texas
1697,TX,5.707999999999999,1996,19128000,644.4,7.7,43.8,171.5,421.4,5064.5,1068.5,3447.4,548.6,Texas
1698,TX,5.308,1997,19439000,602.5,6.8,41.2,157.0,397.5,4878.0,1034.3,3320.4,523.3,Texas
1699,TX,4.883,1998,19760000,564.6,6.8,40.0,145.1,372.6,4547.0,986.3,3071.7,489.1,Texas
1700,TX,4.667,1999,20044141,560.3,6.1,38.0,146.7,369.5,4471.4,949.7,3062.6,459.2,Texas
1701,TX,4.292,2000,20851820,545.1,5.9,37.7,145.1,356.3,4410.4,906.3,3057.4,446.8,Texas
1702,TX,4.942,2001,21370983,571.6,6.2,38.2,165.4,361.7,4570.0,956.3,3133.3,480.4,Texas
1703,TX,6.3420000000000005,2002,21736925,579.7,6.0,39.1,172.9,361.7,4620.1,978.1,3169.7,472.4,Texas
1704,TX,6.683,2003,22103374,553.1,6.4,36.3,167.5,342.9,4599.9,994.8,3160.8,444.3,Texas
1705,TX,5.942,2004,22471549,540.9,6.1,37.3,159.4,338.1,4497.7,979.5,3099.5,418.6,Texas
1706,TX,5.4079999999999995,2005,22928508,528.0,6.1,37.1,156.1,328.8,4319.0,958.8,2953.0,408.0,Texas
1707,TX,4.8919999999999995,2006,23507783,517.3,5.9,35.9,158.5,317.0,4083.1,917.6,2759.6,405.9,Texas
1708,TX,4.292,2007,23904380,510.4,5.9,35.4,162.2,306.9,4122.3,955.1,2774.0,393.2,Texas
1709,TX,4.808,2008,24326974,508.0,5.6,33.1,155.1,314.1,3986.8,945.6,2690.2,351.0,Texas
1710,TX,7.558,2009,24782302,491.0,5.4,33.5,153.4,298.7,4015.3,968.7,2737.7,309.0,Texas
1711,TX,8.15,2010,25253466,448.4,4.9,30.2,130.1,283.2,3766.8,905.2,2592.2,269.4,Texas
1712,TX,7.757999999999999,2011,25631778,408.6,4.4,29.2,111.7,263.3,3483.2,841.7,2392.1,249.4,Texas
1713,TX,6.725,2012,26060796,408.6,4.4,29.6,116.6,258.0,3363.1,786.6,2327.0,249.5,Texas
1714,TX,6.2829999999999995,2013,26505637,410.3,4.3,28.7,120.0,246.6,3253.2,720.8,2284.2,248.2,Texas
1715,TX,5.1,2014,26956958,405.9,4.4,30.6,115.7,243.6,3019.4,627.8,2137.3,254.3,Texas
1716,UT,5.617000000000001,1976,1228000,220.6,4.5,20.9,69.4,125.8,4757.2,1137.9,3302.0,317.3,Utah
1717,UT,5.15,1977,1268000,240.0,3.5,20.3,68.8,147.3,4510.6,1171.6,3004.6,334.5,Utah
1718,UT,3.8080000000000003,1978,1307000,271.8,3.7,22.9,66.5,178.7,4707.1,1187.1,3186.1,333.9,Utah
1719,UT,4.317,1979,1367000,304.2,4.8,27.9,77.7,193.8,5187.9,1178.9,3673.4,335.6,Utah
1720,UT,6.183,1980,1458729,303.3,3.8,27.7,80.2,191.7,5577.3,1321.9,3931.8,323.6,Utah
1721,UT,6.567,1981,1516000,298.6,3.3,28.4,84.8,182.1,5451.4,1274.8,3882.3,294.3,Utah
1722,UT,8.192,1982,1554000,285.7,3.4,23.7,86.5,172.1,5048.3,1106.9,3689.9,251.5,Utah
1723,UT,8.732999999999999,1983,1619000,256.0,3.5,24.9,64.3,163.3,4862.0,1015.8,3610.4,235.7,Utah
1724,UT,6.483,1984,1652000,244.2,2.8,20.3,58.0,163.1,4522.0,858.1,3437.2,226.7,Utah
1725,UT,6.0329999999999995,1985,1645000,267.4,3.0,23.2,55.2,186.0,5050.0,942.9,3870.4,236.7,Utah
